firm_names,data_year,word,count
ZITA  (10),2016,V1143,0.7777777777777778
SOPAT - MEDI A,2014,V1144,1.0
SOPAT - MLIHA,2015,V1144,0.8148148148148149
ALMES - MEDOIL (1),2016,V1144,0.6875
TUNISIE AUTOROUTES,2016,V1145,1.0
TUNISIE AUTOROUTES,2015,V1145,1.0
TUNISIE AUTOROUTES,2014,V1145,1.0
EURA PRINTED CIRCUITS TUNISIE SA (11),2014,V1146,1.0
FUBA PRINTED CIRCUITS TUNISIE SA (10),2015,V1146,0.9189189189189189
FUBA PRINTED CIRCUITS TUNISIE SA (9),2016,V1146,0.904109589041096
SOMATRA-GET,2016,V1147,1.0
SOMATRA-GET,2015,V1147,1.0
SOMATRA-GET,2014,V1147,1.0
STE PTION ARTICLE EN LA1TON - SOPAL,2014,V1148,1.0
STE PROD ARTICLE EN LAITON - SOPAL,2015,V1148,0.927536231884058
STE PRO ARTICLE LAITON- SOPAL,2016,V1148,0.875
PROSID,2016,V1149,1.0
PROSID,2015,V1149,1.0
PROSID,2014,V1149,1.0
NESTLE TUNISIE,2016,V115,1.0
LA POSTE TUNISIENNE,2015,V115,0.8484848484848485
STE CONST METALIQUES NAVALESINDUSTRIELLES - SOCOMENIN,2014,V1150,1.0
STE CONST METAL NAVALES INDUSTRIELLES- SOCOMENIN,2016,V1150,0.9504950495049505
STE CONST METAL NAVALES INDUSTRIELLES - SOCOMENIN,2015,V1150,0.9411764705882353
SUPER CARLES,2014,V1151,1.0
SUPER CABLES,2015,V1151,0.9166666666666666
LLOYD,2016,V1152,1.0
LLOYD,2015,V1152,1.0
LLOYD,2014,V1152,1.0
LAND'OIl,2014,V1153,1.0
LAND’OR,2016,V1153,0.6666666666666667
LAND’OR,2015,V1153,0.6666666666666667
CTAMA,2016,V1154,1.0
CTAMA,2015,V1154,1.0
CTAMA,2014,V1154,1.0
MEURLATEX INDUSTRIES (12),2014,V1155,1.0
MEUBLATEX INDUSTRIES (12),2015,V1155,0.96
MEUBLATEX INDUSTRIES (11),2016,V1155,0.92
KIPROPHA,2014,V1156,1.0
KIPROPHA (16),2016,V1156,0.7619047619047619
KIPROPHA (16),2015,V1156,0.7619047619047619
TRANSTU,2016,V1157,1.0
TRANSTU,2015,V1157,1.0
TRANSTU,2014,V1157,1.0
COMPTOIR NATIONAL TUN1SIEN,2014,V1158,1.0
COMPTOIR NATIONAL TUNISIEN,2016,V1158,0.9615384615384616
COMPTOIR NATIONAL TUNISIEN,2015,V1158,0.9615384615384616
CONFISERIE TRIKILE MOULIN (14),2014,V1159,1.0
CONFISERIE TRIKI LE MOULIN (14),2016,V1159,0.9836065573770492
CONFISERIE TRIKI LE MOULIN (13),2015,V1159,0.9508196721311475
STE MODERNE CERAMIQUE - SOMOCER (13),2016,V116,1.0
STE MODERNE CERAMIQUE - SOMOCER,2015,V116,0.9253731343283582
STE MODERNE DE CERAMIQUE - SOMOCER,2014,V116,0.9142857142857143
STE COMMERCE INTERNATIONAL TUNISIE - SCET,2014,V1160,1.0
STE COMMERCE INTERNATIONAL TUNISIE - SCIT,2015,V1160,0.975609756097561
STE COMMERCE INTERNATIONAL TUNISIE- SCIT,2016,V1160,0.962962962962963
STE BENETTON MANU TACT URIN G TUNISIA,2014,V1161,1.0
STE BENETTON MANUFACTURING TUNISIA,2016,V1161,0.9295774647887324
STE BENETTON MANUFACTURING TUNISIA,2015,V1161,0.9295774647887324
CHAHIA(14),2014,V1162,1.0
STE CHAHIA (14),2016,V1162,0.8
SOCIETE CHAHIA (13),2015,V1162,0.6206896551724138
STE INDUS PHARMACEUTIQUES TUNISIE - SIPIIAT,2014,V1163,1.0
STE INDUS PHARMACEUTIQUES TUNISIE - SIPHAT,2015,V1163,0.9647058823529412
STE INDUS PHARMACEUTIQUES TUNISIE- SIPHAT,2016,V1163,0.9523809523809523
STE HIGHT MAGHREB TECHNOLOGY (10),2014,V1164,1.0
STE HIGHT MAGHREB TECHNOLOGY (8),2015,V1164,0.9538461538461538
STE HIGHT MAGHREB TECHNOLOGY- HMT (8),2016,V1164,0.8857142857142857
UNIPACK (2),2014,V1165,1.0
UNIPACK (1),2016,V1165,0.9090909090909091
UNIPACK (1),2015,V1165,0.9090909090909091
LABORATOIRES TERIAK,2014,V1166,1.0
LABORATOIRES TERIAK (16),2016,V1166,0.8837209302325582
LABORATOIRES TERIAK (16),2015,V1166,0.8837209302325582
TUNISAIR EXPRESS (5),2014,V1167,1.0
TUNISAIR EXPRESS (6),2015,V1167,0.95
STE REGIONALE TRANSPORT GOUVERNORAT SEAX,2014,V1168,1.0
STE REGIONALE TRANSPORT GOUVERNORAT NABEUL,2016,V1168,0.926829268292683
STE BOISSONS TUNISIE (3),2014,V1169,1.0
STE BOISSONS TUNISIE - SBT (2),2016,V1169,0.8518518518518519
LES INDUSTRIES CHIMIQUES DU FLUOR,2016,V117,1.0
LES INDUSTRIES CHIMIQUES DU FLUOR,2015,V117,1.0
LES INDUSTRIES CHIMIQUES DU FLUOR - ICE,2014,V117,0.9166666666666666
SERGAZ,2016,V1170,1.0
SERGAZ,2015,V1170,1.0
SERGAZ,2014,V1170,1.0
LESIND ALIMENTAIRES - RANDA (10),2014,V1171,1.0
LES IND ALIMENTAIRES RANDA (8),2016,V1171,0.935483870967742
LES IND ALIMENTAIRES RANDA (8),2015,V1171,0.935483870967742
TUNISIE LEASING,2016,V1172,1.0
TUNISIE LEASING,2015,V1172,1.0
TUNISIE LEASING,2014,V1172,1.0
STE INVESTISSEMENTS HOTELIERS EL M0URAD1 (12),2014,V1173,1.0
STE INVESTISSEMENTS HOTELIERS EL MOURADI (11),2016,V1173,0.9555555555555556
STE INVESTISSEMENTS HOTELIERS EL MOURADI (12),2015,V1173,0.9555555555555556
SUPER MOUSSE,2016,V1174,1.0
SUPER MOUSSE,2015,V1174,1.0
SUPER MOUSSE,2014,V1174,1.0
IND CAROSS. AUTO MATEK1ELS ELEVATEURS - SICAME (13),2014,V1175,1.0
IND CAROSS. AUTO MATERIELS ELEVATEURS - SICAME (11),2015,V1175,0.9607843137254902
IND CAROSS.AUTO  MATERIELS ELEVATEURS- SICAME (12),2016,V1175,0.9306930693069306
ASSURANCES SALIM,2016,V1176,1.0
ASSURANCES SALIM,2015,V1176,1.0
ASSURANCES SALIM,2014,V1176,1.0
STE TNNE MINOTERIE SEMOULERIE,2014,V1177,1.0
STE TNNE MINOTERIE SEMOULERIE- SOTUMIS,2016,V1177,0.8656716417910448
STE TNNE MINOTERIE SEMOULERIE - SOTUMIS,2015,V1177,0.8529411764705882
STRAMIELEX,2014,V1178,1.0
STRAMIFLEX,2016,V1178,0.9
STRAMIFLEX,2015,V1178,0.9
STE3S,2014,V1179,1.0
3C ETUDES,2016,V1179,0.5714285714285714
3C ETUDES,2015,V1179,0.5714285714285714
LES VIGNERONS DE CARTHAGE,2016,V118,1.0
LES VIGNERONS DE CARTHAGE,2015,V118,1.0
LES V1GNERONS DE CARTHAGE,2014,V118,0.96
WASHING INTERNATIONAL CIE,2015,V1180,1.0
WASHING INTERNATIONAL CIE,2014,V1180,1.0
SBC (4),2014,V1181,1.0
ABC GROS  (13),2016,V1181,0.5714285714285714
STE TNNE EQUIPEMENT - STEQ,2014,V1182,1.0
STE TUNISIENNE EQUIPEMENT - STEQ,2015,V1182,0.896551724137931
STE TUNISIENNE EQUIPEMENT- STEQ,2016,V1182,0.8771929824561404
CIE TNNE DE FORAGE,2014,V1183,1.0
LES VIGNERONS DE CARTHAGE,2016,V1183,0.7906976744186046
LES VIGNERONS DE CARTHAGE,2015,V1183,0.7906976744186046
STE DISTRIBUTION BOISSONS (3),2014,V1184,1.0
STE DISTRIBUTION BOISSONS (2),2016,V1184,0.9655172413793104
STE DISTRIBUTION BOISSONS (2),2015,V1184,0.9655172413793104
SOTETEL,2016,V1185,1.0
SOTETEL,2015,V1185,1.0
SOTETEL,2014,V1185,1.0
CSM GIAS (9),2015,V1186,1.0
CSM GIAS (9),2014,V1186,1.0
CSM GIAS (10),2016,V1186,0.88
TTE INTERNATIONAL (11),2014,V1187,1.0
TTE INTERNATIONAL (10),2015,V1187,0.9545454545454546
TTE INTERNATIONAL (9),2016,V1187,0.9302325581395349
CARTHAGE CEMENT,2016,V1188,1.0
CARTHAGE CEMENT,2015,V1188,1.0
CARTHAGE CEMENT,2014,V1188,1.0
ETS M. LOUKIL ET CIE (7),2015,V1189,1.0
ETS M. LOUKIL ET CIE (7),2014,V1189,1.0
TRANSTU,2016,V119,1.0
TRANSTU,2015,V119,1.0
TRANSTU,2014,V119,1.0
SOTEME (14),2016,V1190,1.0
SOTEME (14),2014,V1190,1.0
EMS (15),2015,V1190,0.736842105263158
STE NOUVELLE DE BOISSONS - SNR (3),2014,V1191,1.0
STE NOUVELLE BOISSONS - SNB (2),2016,V1191,0.8923076923076922
STE NOUVELLE BOISSONS - SNB (2),2015,V1191,0.8923076923076922
CAISSE PRETS SOUTIEN COLLECT LOCALES,2014,V1192,1.0
CAISSE PRETS SOUTIEN COLLECTIVITES LOCALES,2016,V1192,0.9230769230769231
CAISSE PRETS  SOUTIEN COLLECTIVITES LOCALES,2015,V1192,0.9113924050632911
MEDITERRANEAN FOOD INDUSTRY,2014,V1193,1.0
MEDITTERRANEAN FOOD INDUSTRY- MFI,2016,V1193,0.9
MEDITTERRANEAN FOOD INDUSTRY - MFI,2015,V1193,0.8852459016393442
SOCIETE ERRAEAHA (3),2014,V1194,1.0
SOCIETE ERRAFAHA (2),2016,V1194,0.9
SOCIETE ERRAFAHA (2),2015,V1194,0.9
CONFECTION RASJEBEL,2014,V1195,1.0
CONFECTION RAS JEBEL,2016,V1195,0.9743589743589743
CONFECTION RAS JEBEL,2015,V1195,0.9743589743589743
STE SOGES (10),2014,V1196,1.0
STE SOGES (8),2015,V1196,0.8888888888888888
STE SOGES  (8),2016,V1196,0.8571428571428572
BONNA TUNISIE,2016,V1197,1.0
BONNA TUNISIE,2015,V1197,1.0
BONNA TUNISIE,2014,V1197,1.0
STE CONSTR ELECTROMECANIQUES IND (7),2014,V1198,1.0
STE COMMERCIALE TUNISIENNE- SOCOTU,2016,V1198,0.8285714285714285
TELNET,2016,V1199,1.0
TELNET,2015,V1199,1.0
TELNET,2014,V1199,1.0
MAGASIN GENERAL,2016,V12,1.0
MAGASIN GENERAL,2015,V12,1.0
MAGASIN GENERAL,2014,V12,1.0
LLOYD,2016,V120,1.0
LLOYD,2015,V120,1.0
LLOYD,2014,V120,1.0
STE VI ANDES AV1COLES MOKNINE - SOPROVAM,2014,V1200,1.0
STE PROD VIANDES AVICOLES MOKNINE - SOPROVAM,2015,V1200,0.9285714285714286
STE PROD VIANDES AVICOLES MOKNINE- SOPROVAM,2016,V1200,0.9156626506024097
ASSURRANCES MAGHREBIA VIE (13),2014,V1201,1.0
ASSURRANCES MAGHREBIA VIE (12),2016,V1201,0.9666666666666667
ASSURRANCES MAGHREBIA VIE (11),2015,V1201,0.9666666666666667
ARAB TUNISIAN LEASE,2015,V1202,1.0
ARAB TUNISIAN LEASE,2014,V1202,1.0
ARAB TUNISIAN LEASE-ATL,2016,V1202,0.9047619047619048
MERCURE MARKET (HT),2014,V1203,1.0
SOCIETE ERRAFAHA (2),2016,V1203,0.6666666666666667
STE TNNE ENTREPRISES VENTES - SOTEV (3),2014,V1204,1.0
STE TNNE ENTREPRISES ET VENTES - SOTEV (2),2016,V1204,0.9382716049382716
STE TNNE ENTREPRISES ET VENTES - SOTEV (2),2015,V1204,0.9382716049382716
NATIONAEE CELLULOSE PAPIER ALLA - SNCPA,2014,V1205,1.0
REGIE NATIONALE TABACS ALLUMETTES - RNTA,2016,V1205,0.810126582278481
REGIE NATIONALE TABACS ALLUMETTES - RNTA,2015,V1205,0.810126582278481
INTEGRAPARTNERS,2014,V1206,1.0
INTEGRA PARTNERS,2016,V1206,0.967741935483871
INTEGRA PARTNERS,2015,V1206,0.967741935483871
ELMAWASSIR,2014,V1207,1.0
EL MAWASSIR,2016,V1207,0.9523809523809523
EL MAWASSIR,2015,V1207,0.9523809523809523
ATELIERS MECANIQUES SAHEL - AMS,2014,V1208,1.0
ATELIERS MECANIQUES SAHEL,2016,V1208,0.8928571428571429
ATELIERS MECANIQUES DU SAHEL,2015,V1208,0.8813559322033898
STL TNNE ROISSONS OUEST (3),2014,V1209,1.0
ASSURANCES BIAT,2016,V121,1.0
ASSURANCES BIAT,2015,V121,1.0
ASSURANCES RLAT,2014,V121,0.8666666666666667
STL TNNE ROISSONS NOIID (3),2014,V1210,1.0
SORIMEX,2016,V1211,1.0
SORIMEX,2015,V1211,1.0
SORIMEX,2014,V1211,1.0
SEE REGIONAEE DESIND LAITIERES - YOGO,2014,V1212,1.0
STE REGIONALE IND LAITIERES YOGO,2015,V1212,0.8695652173913043
TUNISIE CATERING (5),2014,V1213,1.0
TUNISIE CATERING (6),2015,V1213,0.95
SYPHAX AIRLINES,2015,V1214,1.0
SYPHAX AIRLINES,2014,V1214,1.0
EL MAWASSIR,2016,V1214,0.6923076923076923
PROTEINES VITAMINEES ALIMENT - PROVHAE,2014,V1215,1.0
PROTEINES VITAMINEES ALIMENTAIRES - PROVITAL,2015,V1215,0.9024390243902439
PROTEINES VITAMINEES ALIMENTAIRES- PROVITAL,2016,V1215,0.8888888888888888
MIR (9),2014,V1216,1.0
MIS (7),2015,V1216,0.7142857142857143
SEREPT,2016,V1217,1.0
SEREPT,2015,V1217,1.0
SEREPT,2014,V1217,1.0
MARQUARDT AUTOMOTIVE T UNISIE,2014,V1218,1.0
SOTEEI,2014,V1219,1.0
SOTEFI,2016,V1219,0.8333333333333334
SOTEFI,2015,V1219,0.8333333333333334
TUNISIE AUTOROUTES,2016,V122,1.0
TUNISIE AUTOROUTES,2015,V122,1.0
TUNISIE AUTOROUTES,2014,V122,1.0
IND. NOUVELLES PLASTIQUE -INOPLAST,2014,V1220,1.0
INDUS NOUVELLES PLASTIQUE- INOPLAST (8),2016,V1220,0.904109589041096
INDUS NOUVELLES PLASTQUE - INOPLAST (8),2015,V1220,0.8767123287671232
SEE FABRICATION ROISSONS T UNISIE,2014,V1221,1.0
STE FABRICATION BOISSONS TUNISIE- SFBT (2),2015,V1221,0.8266666666666667
COMPTOIR NATIONAL PLASTIQUE,2014,V1222,1.0
COMPTOIR NATIONAL DU PLASTIQUE,2015,V1222,0.9473684210526316
COMPTOIR NATIONAL PLASTIQUE- CNP,2016,V1222,0.9152542372881356
ATTIJARI LEASING,2016,V1223,1.0
ATTIJARI LEASING,2015,V1223,1.0
ATTIJARI LEASING,2014,V1223,1.0
GIIOUPE MSE-ROTOPLAST,2014,V1224,1.0
GROUPE MSF-ROTOPLAST,2016,V1224,0.8780487804878049
"MEDI TERRANEAN INDUSTRIE!, GROUP (7)",2014,V1225,1.0
MEDITERRANEAN INDUSTRIEL GROUP - MIG (7),2015,V1225,0.8947368421052632
MEDITERRANEAN INDUSTRIEL GROUP- MIG (6),2016,V1225,0.88
S EE NAT TRANSPORT IN TERURRAIN - SNTRI,2014,V1226,1.0
STE NAT TRANSPORT INTERURBAIN- SNTRI,2016,V1226,0.9066666666666666
STE NAT TRANSPORT INTERURBAIN- SNTRI,2015,V1226,0.9066666666666666
SOEAP (15),2014,V1227,1.0
SOFAP (15),2015,V1227,0.9
SEE TNNE VERRIERE - SOTUVER,2014,V1228,1.0
STE TUNISIENNE VERRIERE - SOTUVER,2016,V1228,0.9
STE TUNISIENNE VERRIERE - SOTUVER,2015,V1228,0.9
GLE EQUIP!. IMAGEIUE MEDICAEE MAINTENANCE,2014,V1229,1.0
STE BOISSONS TUNISIE - SBT (2),2016,V123,1.0
STE BOISSONS TUNISIE - SBT (2),2015,V123,1.0
AGRIRUSINESS COMPANY - ARCO SIDIDAOUD,2014,V1230,1.0
AGRI BUSINESS COMPANY- ABCO SIDI DAOUD,2015,V1230,0.9333333333333333
AIR LIQUIDE TUNISIE,2016,V1231,1.0
AIR LIQUIDE TUNISIE,2015,V1231,1.0
AIR LIQUIDE TUNISIE,2014,V1231,1.0
COGITEL,2016,V1232,1.0
COGITEL,2014,V1232,1.0
PORTA,2014,V1233,1.0
SOTRAPIL,2016,V1233,0.7692307692307692
SOTRAPIL,2015,V1233,0.7692307692307692
GIAS INDUSTRIE (9),2015,V1234,1.0
GIAS INDUSTRIE (9),2014,V1234,1.0
GIAS INDUSTRIE (10),2016,V1234,0.9189189189189189
LA PAIX (2),2014,V1235,1.0
LA PAIX (1),2016,V1235,0.9090909090909091
LA PAIX (1),2015,V1235,0.9090909090909091
GENERALE CONEORT ELECTRO NARLI,2014,V1236,1.0
GENERALE CONFORT ELECTRONABLI,2016,V1236,0.9152542372881356
GENERALE CONFORT ELECTRONABLI,2015,V1236,0.9152542372881356
MANUF PANNEAUX ROIS DU SUD,2014,V1237,1.0
MANUFATURE PANNEAUX BOIS DU SUD,2015,V1237,0.9122807017543859
MANUFACTURE PANNEAUX BOIS DU SUD,2016,V1237,0.896551724137931
ASSURANCE HAYETT,2016,V1238,1.0
ASSURANCE HAYETT,2015,V1238,1.0
ASSURANCE HAYETT,2014,V1238,1.0
CAIR TUNISIE,2016,V1239,1.0
CAIR TUNISIE,2015,V1239,1.0
CAIR TUNISIE,2014,V1239,1.0
CONFISERIE TRIKI LE MOULIN (14),2016,V124,1.0
CONFISERIE TRIKILE MOULIN (14),2014,V124,0.9836065573770492
CONFISERIE TRIKI LE MOULIN (13),2015,V124,0.967741935483871
CARTE VIE,2016,V1240,1.0
CARTE VIE,2015,V1240,1.0
CARTE VIE,2014,V1240,1.0
RONNA RETON MATERIAUX PREFARRIQUES,2014,V1241,1.0
BONNA BETON MATERIAUX PREFABRIQUES,2016,V1241,0.9117647058823529
BONNA BETON MATERIAUX PREFABRIQUES,2015,V1241,0.9117647058823529
MODERNE CONFECTION,2016,V1242,1.0
MODERNE CONFECTION,2015,V1242,1.0
MODERNE CONFECTION,2014,V1242,1.0
RENETTON COMMERCE INTERNATIONAL,2014,V1243,1.0
BENETTON COMMERCE INTERNATIONAL,2016,V1243,0.967741935483871
TOPEKA,2016,V1244,1.0
TOPEKA,2015,V1244,1.0
TOPEKA,2014,V1244,1.0
ROTOPACK,2014,V1245,1.0
ROTOPACK (19),2015,V1245,0.7619047619047619
SEE REGION.TRANSPORT GOUVERNORAT NAREUL,2014,V1246,1.0
STE REGIONALE TRANSPORT GOUVERNORAT NABEUL,2016,V1246,0.9135802469135803
OTI TUNISIE,2014,V1247,1.0
TOTAL TUNISIE,2016,V1247,0.8333333333333334
TOTAL TUNISIE,2015,V1247,0.8333333333333334
GIIOUPE MAGHIIER MANAGEMENT INDUSTRIE,2014,V1248,1.0
GROUPE MAGHREB MANAGEMENT INDUSTRIE,2015,V1248,0.9166666666666666
S EE DETERGENTS DE T UNISIE,2014,V1249,1.0
STE DETERGENTS DE TUNISIE- SODET,2015,V1249,0.8813559322033898
STE DETERGENTS TUNISIE- SODET,2016,V1249,0.8571428571428572
MEUBLATEX (11),2016,V125,1.0
MEUBLATEX (12),2015,V125,0.9285714285714286
"AGENCE EONCIEIIE INDUSTRIE!,I,F,",2014,V1250,1.0
AGENCE FONCIERE INDUSTRIELLE,2015,V1250,0.8333333333333334
AGENCE FONCIERE INDUSTRIELLE- AFI,2016,V1250,0.8
NOUVELLE SOTIM (14),2014,V1251,1.0
NOUVELLE SOTIM (13),2015,V1251,0.9473684210526316
SEE CONDITIONNEMENT HEILES -SOCOHEILE,2014,V1252,1.0
STE CONDITIONNEMENT HUILES OLIVES- CHO,2016,V1252,0.9066666666666666
STE CONDITIONNEMENT HUILES OLIVES - CHO,2015,V1252,0.8947368421052632
FILATURE ITAEIENNE,2014,V1253,1.0
FILATURE ITALIENNE,2016,V1253,0.9444444444444444
FILATURE ITALIENNE,2015,V1253,0.9444444444444444
ARGANIA,2014,V1254,1.0
ARGANIA (16),2016,V1254,0.736842105263158
ARGANIA (16),2015,V1254,0.736842105263158
STE ENGRAIS ET PROD CHIMIQUE MEGIUNE,2014,V1255,1.0
STE ENGRAIS PDS CHIMIQUE MEGRINE,2015,V1255,0.9117647058823529
STE ENGRAIS PROD CHIMIQUE MEGRINE- SEPCM-TUNISIE,2016,V1255,0.8571428571428572
MANUFACTURE KSAR SAID,2014,V1256,1.0
TUNIMA SARL CHAUSSURES,2015,V1256,0.7906976744186046
ACCUMULATEUR TUNISIEN ASSAD,2016,V1256,0.75
FILATURE DE MAHDIA,2014,V1257,1.0
STE ALTRAD CEDRIA,2016,V1257,0.7428571428571429
IlEVOLON,2014,V1258,1.0
REVOLON,2015,V1258,0.8
SAVOLINE,2016,V1258,0.75
GRANUPHOS SA,2016,V1259,1.0
GRANUPHOS SA,2015,V1259,1.0
GRANUPHOS SA,2014,V1259,1.0
BONNA TUNISIE,2016,V126,1.0
BONNA TUNISIE,2015,V126,1.0
BONNA TUNISIE,2014,V126,1.0
SOEIPECHE,2014,V1260,1.0
SOFI PECHE,2016,V1260,0.8421052631578947
SOFI PECHE,2015,V1260,0.8421052631578947
CHRISTINE CONFECTION,2016,V1261,1.0
CHRISTINE CONFECTION,2015,V1261,1.0
CHRISTINE CONFECTION,2014,V1261,1.0
STE TNNE EMAIL - SOTEMAIL,2014,V1262,1.0
STE TNNE EMAIL- SOTEMAIL,2015,V1262,0.9795918367346939
STE TNNE EMAIL- SOTEMAIL (13),2016,V1262,0.9259259259259259
GIIOUPE SITS,2014,V1263,1.0
GROUPE SITS,2016,V1263,0.8695652173913043
GROUPE SITS,2015,V1263,0.8695652173913043
H.H.W SA - HAIEIl (10),2014,V1264,1.0
H.H.W SA- HAIER (8),2015,V1264,0.8292682926829268
HHW SA- HAIER (8),2016,V1264,0.7692307692307692
INDUSTRIE GENERALI TUNISIA,2016,V1265,1.0
INDUSTRIE GENERALI TUNISIA,2015,V1265,1.0
INDUSTRIE GENERALI TUNISIA,2014,V1265,1.0
FATALES,2014,V1266,1.0
PLASTEKA,2016,V1266,0.8
PLASTEKA,2015,V1266,0.8
SOMEE-TUNISIE,2014,V1267,1.0
SOMEF-TUNISIE,2016,V1267,0.9230769230769231
COMPTOIR SUD PAPIER,2016,V1268,1.0
COMPTOIR SUD PAPIER,2015,V1268,1.0
COMPTOIR SUD PAPIER,2014,V1268,1.0
S EE INDUS AMORTISSEURS - SIA,2014,V1269,1.0
STE INDUSTRIELLE AMORTISSEURS - SIA,2015,V1269,0.875
STE INDUSTRIELLE AMORTISSEURS- SIA,2016,V1269,0.8571428571428572
STE TRACTEURS DIESEL- SOTRADIES,2016,V127,1.0
STE TRACTEURS DIESEL - SOTRADIES,2015,V127,0.9841269841269842
STE TRACTEURS DIESEL - SOTRADIES,2014,V127,0.9841269841269842
IMPRIMERIE OFFICIELLE REPURLIQUE TNNE,2014,V1270,1.0
IMPRIMERIE OFFICIELLE REPUBLIQUE TNNE,2016,V1270,0.972972972972973
IMPRIMERIE OFFICIELLE REPUBLIQUE TNNE,2015,V1270,0.972972972972973
STE TNNE LUBRIEIANTS - SOTULUR,2014,V1271,1.0
STE TNNE LUBRIFIANTS- SOTULUB,2016,V1271,0.9152542372881356
STE TNNE LUBRIFIANTS- SOTULUB,2015,V1271,0.9152542372881356
STE IND. PARFUM PROD. COSMETIQUES - SATEM,2014,V1272,1.0
STE IND PARFUMERIE PRODUITS COSMETIQUES- SATEM,2016,V1272,0.8735632183908046
STE IND PARFUMERIE PRODUITS COSMETIQUES- SATEM,2015,V1272,0.8735632183908046
LAPREFORME (3),2014,V1273,1.0
LA PREFORME (2),2016,V1273,0.896551724137931
LA PREFORME (2),2015,V1273,0.896551724137931
STECOM,2016,V1274,1.0
STECOM,2015,V1274,1.0
STECOM,2014,V1274,1.0
STE IMMORILIERE TUNISO-SEOUDIENNE - SITS,2014,V1275,1.0
STE TNNE MINOTERIE SEMOULERIE- SOTUMIS,2016,V1275,0.8974358974358975
STE TNNE MINOTERIE SEMOULERIE - SOTUMIS,2015,V1275,0.8860759493670887
STE NAT IMMORILIERE TUNISIE - SNIT,2014,V1276,1.0
STE NAT IMMOBILIERE TUNISIE - SNIT,2016,V1276,0.9705882352941176
STE NAT IMMOBILIERE TUNISIE - SNIT,2015,V1276,0.9705882352941176
SOCIETE AE KHOUTAE,2014,V1277,1.0
SOCIETE AL KHOUTAF,2016,V1277,0.8888888888888888
SOCIETE AL KHOUTAF,2015,V1277,0.8888888888888888
SEE TNNE EXPLOSIES MUNITIONS,2014,V1278,1.0
STE TNNE EXPLOSIFS ET MUNITIONS,2015,V1278,0.9152542372881356
STE TNNE EXPLOSIFS MUNITIONS- SOTEMU,2016,V1278,0.84375
SNIPE LA PRESSE,2014,V1279,1.0
STE LES PYRAMIDES,2016,V1279,0.8125
LAND’OR,2016,V128,1.0
LAND’OR,2015,V128,1.0
LAND'OIl,2014,V128,0.6666666666666667
ALRATEX,2014,V1280,1.0
ALBATEX,2015,V1280,0.8571428571428572
ASTRAL,2016,V1280,0.7692307692307692
ESSOUKNA,2016,V1281,1.0
ESSOUKNA,2015,V1281,1.0
ESSOUKNA,2014,V1281,1.0
PROCHIDIA,2014,V1282,1.0
PROCHIDIA (16),2016,V1282,0.782608695652174
PROCHIDIA (16),2015,V1282,0.782608695652174
MIXAE(IO),2014,V1283,1.0
MIXAL (8),2016,V1283,0.6666666666666667
MIXAL (8),2015,V1283,0.6666666666666667
S EE IND APPAREILLAGE MATERIELS ELECTRIQUES,2014,V1284,1.0
INDUS APPAREILLAGE MATERIELS ELECTRIQUES,2016,V1284,0.9397590361445783
INDUS APPAREILLAGE MATERIELS ELECTRIQUES,2015,V1284,0.9397590361445783
SEE TOURISTIQUE EL MOUIIADI (12),2014,V1285,1.0
STE TOURISTIQUE EL MOURADI (12),2015,V1285,0.9206349206349207
STE TOURISTIQUE EL MOURADI  (11),2016,V1285,0.875
H.H.W TRADING (10),2014,V1286,1.0
H.H.W TRADING (8),2015,V1286,0.9142857142857143
HHW TRADING  (8),2016,V1286,0.8235294117647058
MAGHIIER REVETEMENT,2014,V1287,1.0
MAGHREB REVETEMENT,2016,V1287,0.9189189189189189
MAGHREB REVETEMENT,2015,V1287,0.9189189189189189
SEE IMM YTARILISATION - SIV1A,2014,V1288,1.0
STE MATERIEL CLIMATISATION- SMC (11),2015,V1288,0.8
SOTREGAMES - GARES,2014,V1289,1.0
SOTREGAMES - GABES,2016,V1289,0.9444444444444444
SOTREGAMES - GABES,2015,V1289,0.9444444444444444
STE TNNE INDUS PAPIER ET CARTON,2016,V129,1.0
STE TNNE INDUS PAPIER ET CARTON,2015,V129,1.0
CELLCOM,2016,V1290,1.0
CELLCOM,2015,V1290,1.0
CELLCOM,2014,V1290,1.0
S EE IND MEDICAMEN T - SIMED,2014,V1291,1.0
STE INDUSTRIELLE DE MEDICAMENT,2015,V1291,0.7931034482758621
TUNISAVIA,2016,V1292,1.0
TUNISAVIA,2015,V1292,1.0
TUNISAVIA,2014,V1292,1.0
STE EXPLOIT CANAL ADDUC. EAUXNORD - SECADENORD,2014,V1293,1.0
STE  CANAL EAUX NORD - SECADENORD,2015,V1293,0.8354430379746836
STE CANAL EAUX NORD- SECADENORD,2016,V1293,0.8051948051948052
S EE IMMO PARTICIPATIONS - SIMPAR,2014,V1294,1.0
STE IMMO PARTICIPATIONS - SIMPAR,2015,V1294,0.9538461538461538
STE IMMO PARTICIPATIONS- SIMPAR,2016,V1294,0.9375
GLE INDUSTRIE PEINTURE,2015,V1295,1.0
GLE INDUSTRIE PEINTURE,2014,V1295,1.0
CIE DISTRIR.COMMERC .ELECTROMENAGER,2014,V1296,1.0
SOCIETE COMMERCIALE TUNISIENNE,2015,V1296,0.7692307692307692
CENTRALE MATERIEL EQUIPEMENT,2014,V1297,1.0
